placement_id,person_id,identity_key,legacy_person_id_v0_2,name,outlet,selection_date,selection_year,cohort_unit,list_title,design,selection_mechanism,domain,rank,rank_known,selection_score,selection_score_type,series_order,target_horizon,baseline_peak_through_t0,post_t0_peak_score,outcome_assessable,advancement_delta,advancement_class,major_ge3,apex_eq4,death_truncated,source_schema
pl-2275511375ece0,ko-faa0d68595a7,신기남,,신기남,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-b2103baaa6d839,ko-241873e69979,유시민,,유시민,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,19,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-f436e9393f14b1,ko-39146205ba95,임종석,,임종석,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,4,,2,4,True,2,advanced,True,True,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-6741802576e5b1,ko-d05b0c6ed3ba,김부겸,,김부겸,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,8,,2,4,True,2,advanced,True,True,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-2dacd6ad98d2a9,ko-2628f432316c,송영길,,송영길,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,17,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-3c78381001cbf0,ko-f4958121397a,김영춘,,김영춘,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-50e2f8066c44b9,ko-7650dc241902,한명숙,,한명숙,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,12,,3,4,True,1,advanced,True,True,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-e6268fb17c8c84,ko-271edef27294,이미경|politician,,이미경,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,10,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-30433c24aa1b2a,ko-1f31d3b9b08f,원혜영,,원혜영,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-b98a567ba0ab1f,ko-9f607622047e,원희룡,,원희룡,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,25,expert_vote_count,3,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-3d0b48cc87a72e,ko-68652fd70d9a,박진,,박진,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,5,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-6e68fb29dc8a13,ko-eba88e1b9cbe,남경필,,남경필,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-bbd0db0e8eba40,ko-9814a41c06b0,박세일,,박세일,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,,,4,3,True,-1,lower_than_baseline,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-cc2f2cc53d8aa2,ko-adb56e66853b,김문수,,김문수,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,,,2,4,True,2,advanced,True,True,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-e9d0888b25a9ec,ko-c7e87e99afd8,권오을,,권오을,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,15,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-d477a3659c7020,ko-ceafd9f11a8a,심재철,,심재철,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,18,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-b68a340f245889,ko-8f108d13b87d,전재희,,전재희,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,11,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-18681cb37c1bcf,ko-3be30f271d52,노회찬,,노회찬,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,29,expert_vote_count,1,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
pl-fd3fc8aa1efb9e,ko-83c1d16963ea,조승수,,조승수,경향신문,2004-05-05,2004,khan_2004_17th_assembly_newleaders_20,17代국회 이끌 뉴리더,expert_vote_party_quota_top20,expert_panel_vote_party_quota,politics,,False,,,20,,2,3,True,1,advanced,True,False,False,khan_2004_17th_assembly_newleaders_peak_master_v1_0
